obs_date,value,driver_id
2015-03-01,4.72,AU_PLT_SUBST
2015-04-01,4.82,AU_PLT_SUBST
2015-05-01,4.5,AU_PLT_SUBST
2015-06-01,4.44,AU_PLT_SUBST
2015-07-01,4.65,AU_PLT_SUBST
2015-08-01,4.77,AU_PLT_SUBST
2015-09-01,4.58,AU_PLT_SUBST
2015-10-01,4.24,AU_PLT_SUBST
2015-11-01,4.03,AU_PLT_SUBST
2015-12-01,3.8,AU_PLT_SUBST
2016-01-01,3.63,AU_PLT_SUBST
2016-02-01,3.86,AU_PLT_SUBST
2016-03-01,4.03,AU_PLT_SUBST
2016-04-01,3.96,AU_PLT_SUBST
2016-05-01,4.04,AU_PLT_SUBST
2016-06-01,4.11,AU_PLT_SUBST
2016-07-01,4.26,AU_PLT_SUBST
2016-08-01,4.24,AU_PLT_SUBST
2016-09-01,4.12,AU_PLT_SUBST
2016-10-01,4.04,AU_PLT_SUBST
2016-11-01,4.3,AU_PLT_SUBST
2016-12-01,4.14,AU_PLT_SUBST
2017-01-01,4.07,AU_PLT_SUBST
2017-02-01,4.23,AU_PLT_SUBST
2017-03-01,4.35,AU_PLT_SUBST
2017-04-01,4.41,AU_PLT_SUBST
2017-05-01,4.6,AU_PLT_SUBST
2017-06-01,4.68,AU_PLT_SUBST
2017-07-01,4.67,AU_PLT_SUBST
2017-08-01,4.47,AU_PLT_SUBST
2017-09-01,4.3,AU_PLT_SUBST
2017-10-01,4.25,AU_PLT_SUBST
2017-11-01,4.33,AU_PLT_SUBST
2017-12-01,4.28,AU_PLT_SUBST
2018-01-01,4.3,AU_PLT_SUBST
2018-02-01,4.35,AU_PLT_SUBST
2018-03-01,4.44,AU_PLT_SUBST
2018-04-01,4.38,AU_PLT_SUBST
2018-05-01,4.32,AU_PLT_SUBST
2018-06-01,4.24,AU_PLT_SUBST
2018-07-01,4.19,AU_PLT_SUBST
2018-08-01,4.11,AU_PLT_SUBST
2018-09-01,4.01,AU_PLT_SUBST
2018-10-01,3.86,AU_PLT_SUBST
2018-11-01,3.95,AU_PLT_SUBST
2018-12-01,4.19,AU_PLT_SUBST
2019-01-01,4.24,AU_PLT_SUBST
2019-02-01,4.28,AU_PLT_SUBST
2019-03-01,4.48,AU_PLT_SUBST
2019-04-01,4.7,AU_PLT_SUBST
2019-05-01,4.6,AU_PLT_SUBST
2019-06-01,4.63,AU_PLT_SUBST
2019-07-01,4.63,AU_PLT_SUBST
2019-08-01,4.6,AU_PLT_SUBST
2019-09-01,4.65,AU_PLT_SUBST
2019-10-01,4.86,AU_PLT_SUBST
2019-11-01,5.94,AU_PLT_SUBST
2019-12-01,5.56,AU_PLT_SUBST
2020-01-01,5.04,AU_PLT_SUBST
2020-02-01,4.72,AU_PLT_SUBST
2020-03-01,4.47,AU_PLT_SUBST
2020-04-01,4.45,AU_PLT_SUBST
2020-05-01,5.08,AU_PLT_SUBST
2020-06-01,5.1,AU_PLT_SUBST
2020-07-01,4.7,AU_PLT_SUBST
2020-08-01,4.63,AU_PLT_SUBST
2020-09-01,4.6,AU_PLT_SUBST
2020-10-01,4.42,AU_PLT_SUBST
2020-11-01,4.4,AU_PLT_SUBST
2020-12-01,4.4,AU_PLT_SUBST
2021-01-01,4.46,AU_PLT_SUBST
2021-02-01,4.66,AU_PLT_SUBST
2021-03-01,4.72,AU_PLT_SUBST
2021-04-01,5.17,AU_PLT_SUBST
2021-05-01,5.48,AU_PLT_SUBST
2021-06-01,5.68,AU_PLT_SUBST
2021-07-01,5.59,AU_PLT_SUBST
2021-08-01,5.61,AU_PLT_SUBST
2021-09-01,5.77,AU_PLT_SUBST
2021-10-01,5.53,AU_PLT_SUBST
2021-11-01,5.69,AU_PLT_SUBST
2021-12-01,5.75,AU_PLT_SUBST
2022-01-01,5.81,AU_PLT_SUBST
2022-02-01,5.99,AU_PLT_SUBST
2022-03-01,6.07,AU_PLT_SUBST
2022-04-01,5.97,AU_PLT_SUBST
2022-05-01,5.94,AU_PLT_SUBST
2022-06-01,5.81,AU_PLT_SUBST
2022-07-01,5.73,AU_PLT_SUBST
2022-08-01,5.57,AU_PLT_SUBST
2022-09-01,5.44,AU_PLT_SUBST
2022-10-01,5.33,AU_PLT_SUBST
2022-11-01,5.07,AU_PLT_SUBST
2022-12-01,4.71,AU_PLT_SUBST
2023-01-01,4.65,AU_PLT_SUBST
2023-02-01,4.65,AU_PLT_SUBST
2023-03-01,4.84,AU_PLT_SUBST
2023-04-01,5.3,AU_PLT_SUBST
2023-05-01,5.31,AU_PLT_SUBST
2023-06-01,5.01,AU_PLT_SUBST
2023-07-01,4.78,AU_PLT_SUBST
2023-08-01,4.73,AU_PLT_SUBST
2023-09-01,4.9,AU_PLT_SUBST
2023-10-01,4.98,AU_PLT_SUBST
2023-11-01,4.88,AU_PLT_SUBST
2023-12-01,4.79,AU_PLT_SUBST
2024-01-01,5,AU_PLT_SUBST
2024-02-01,5.38,AU_PLT_SUBST
2024-03-01,5.73,AU_PLT_SUBST
2024-04-01,6.05,AU_PLT_SUBST
2024-05-01,5.88,AU_PLT_SUBST
2024-06-01,5.85,AU_PLT_SUBST
2024-07-01,6.19,AU_PLT_SUBST
2024-08-01,6.34,AU_PLT_SUBST
2024-09-01,6.3,AU_PLT_SUBST
2024-10-01,6.06,AU_PLT_SUBST
2024-11-01,6.18,AU_PLT_SUBST
2024-12-01,6.23,AU_PLT_SUBST
2025-01-01,6.46,AU_PLT_SUBST
2025-02-01,6.62,AU_PLT_SUBST
2025-03-01,6.77,AU_PLT_SUBST
2025-04-01,6.71,AU_PLT_SUBST
2025-05-01,6.62,AU_PLT_SUBST
2025-06-01,6.67,AU_PLT_SUBST
2025-07-01,6.72,AU_PLT_SUBST
2025-08-01,6.86,AU_PLT_SUBST
2025-09-01,6.9,AU_PLT_SUBST
2025-10-01,7.09,AU_PLT_SUBST
2025-11-01,7.51,AU_PLT_SUBST
2025-12-01,7.38,AU_PLT_SUBST
2026-01-01,7.97,AU_PLT_SUBST
2026-02-01,8.12,AU_PLT_SUBST
2026-03-01,8.21,AU_PLT_SUBST
2026-04-01,8.21,AU_PLT_SUBST
2026-05-01,7.95,AU_PLT_SUBST
2026-06-01,7.46,AU_PLT_SUBST
2026-07-01,7.31,AU_PLT_SUBST
2026-08-01,7.28,AU_PLT_SUBST
